MemberList,Uin,UserName,NickName,HeadImgUrl,ContactFlag,MemberCount,RemarkName,HideInputBarFlag,Sex,Signature,VerifyFlag,OwnerUin,PYInitial,PYQuanPin,RemarkPYInitial,RemarkPYQuanPin,StarFriend,AppAccountFlag,Statues,AttrStatus,Province,City,Alias,SnsFlag,UniFriend,DisplayName,ChatRoomId,KeyWord,EncryChatRoomId,IsOwner
[],0,@55bec897882f687106d1bb4189fd8f9b,以太创服,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670798819&username=@55bec897882f687106d1bb4189fd8f9b&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,以太创服—推动创新 全方位服务创投行业的融资服务机构,24,0,YTCF,yitaichuangfu,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@0ca2d200e9ab57f121a59a9c66fe45ae,新潮沉思录,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670800709&username=@0ca2d200e9ab57f121a59a9c66fe45ae&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,这里是一个公开陈述和议论的公众号，在这里，我们容纳不同的意见，尊重独立发言的精神，尊重言之有物的内容。我已委托“维权骑士”（rightknights.com）为我的文章进行维权行动,8,0,XCCSL,xinchaochensailu,,,0,0,0,0,山东,青岛,,0,0,,0,gh_,,0
[],0,@64cee4a89da0e0cf6d455083fbd2c12c,大数据日报,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670804152&username=@64cee4a89da0e0cf6d455083fbd2c12c&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,关注当下最新最潮最酷炫的互联网资讯，提供最geek的数据挖掘、机器学习方向的技术分享。,8,0,DSJRB,dashujuribao,,,0,0,0,0,浙江,杭州,,0,0,,0,gh_,,0
[],0,@92699c1c72d3b7cae84443a0b93338dc,知乎日报,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670806333&username=@92699c1c72d3b7cae84443a0b93338dc&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,知乎官方订阅号，每日精选全站独家热门内容，天天涨知识,24,0,ZHRB,zhihuribao,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@de126b55006c6324b79853e7ffae8636,知乎招聘,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670806339&username=@de126b55006c6324b79853e7ffae8636&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,知乎社会招聘&amp;校园招聘信息发布平台,24,0,ZHZP,zhihuzhaopin,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@a024a2987aef770cd52057578ad7326f85292f94b0214e0b85207cfba8455211,果壳网,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670806344&username=@a024a2987aef770cd52057578ad7326f85292f94b0214e0b85207cfba8455211&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,科学是我们和这个世界对话所用的语言。,24,0,GKW,guokewang,,,0,0,0,0,北京,朝阳,,0,0,,0,,,0
[],0,@6357cb779fa2d3a2c8318aafe9c05f08,华尔街见闻,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670806351&username=@6357cb779fa2d3a2c8318aafe9c05f08&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,华尔街见闻是中国领先的金融信息和商业资讯提供商，首创金融信息和商业资讯“实时”模式，重要信息秒级推送，为用户提供资讯、数据、行情、研究和社区等服务，7*24小时全年不间断。,24,0,HEJJW,huaerjiejianwen,,,0,0,0,0,New York,New York,,0,0,,0,gh_,,0
[],0,@7180169ed00424eeceb7e818eb401310,华尔街日报·派,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670806360&username=@7180169ed00424eeceb7e818eb401310&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,“华尔街日报·派” 是华尔街日报中文网子账号，每个工作日从《华尔街日报》英文版中精选、编译精彩报道、观点和多媒体内容，满足高净值人群想要知道的一切。,8,0,HEJRBP,huaerjieribaopa,,,0,0,0,0,北京,东城,,0,0,,0,gh_,,0
[],0,@4bcfbf1ba099c8c287e519ee172f22e1,科学公园,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670806365&username=@4bcfbf1ba099c8c287e519ee172f22e1&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,一个致力于传播主流科学信息、揭露伪科学骗局、推广理性科学精神的科普平台。,8,0,KXGY,kexuegongyuan,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@db11f594c47475c5d1332faf78cee8ad,科学网,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670806375&username=@db11f594c47475c5d1332faf78cee8ad&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,科学网公众号（简称“科学号”）是中国科学报社旗下面向科教界专业人群的公众号。报社同时出版有《中国科学报》《科学新闻》杂志，运营全球最大华人科学社区——科学网（www.sciencenet.cn）。,24,0,KXW,kexuewang,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@614ec91566b10bb7e3e4b61081e2fca9,中国科学院招聘网,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670806383&username=@614ec91566b10bb7e3e4b61081e2fca9&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,招聘信息 博士后流动站 人才计划 招聘活动 人才政策,24,0,ZGKXYZPW,zhongguokexueyuanzhaopinwang,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@3ba18346c8640e36aa62bd4d85d3eb62,谷歌黑板报,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670806400&username=@3ba18346c8640e36aa62bd4d85d3eb62&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,传播Google的产品、技术和文化，分享Google的互联网营销理念和经验。,24,0,GGHBB,gugeheibanbao,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@2df70d68959027061fd6fb49d154da55,谷歌营销商学院,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670806405&username=@2df70d68959027061fd6fb49d154da55&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,Google中国官方账号。分享Google营销解决方案、市场数据、行业洞察及活动资讯。,24,0,GGYXSXY,gugeyingxiaoshangxueyuan,,,0,0,0,0,,,,0,0,,0,gh_,,0
[],0,@409fd1df5b80dd8d10231ef4cdb72e2d,澳洲情报局,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670807057&username=@409fd1df5b80dd8d10231ef4cdb72e2d&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,【澳洲情报局】好用 | 好看 | 好玩 。你是否需要澳洲情报？,8,0,AZQBJ,aozhouqingbaoju,,,0,0,0,0,New South Wales,Sydney,,0,0,,0,gh_,,0
[],0,@fd0827fb84ffd6d47d639811f9d34c41,遇见数学,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670807384&username=@fd0827fb84ffd6d47d639811f9d34c41&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,2051,0,,0,0,拨开知识的层层密林，探寻美妙数学中的趣味。 在这里遇见数学，遇见更精彩的自己！,8,0,YJSX,yujianshuxue,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@1ce37787734bc8070d670c8a6d244566,大数据实验室,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670811696&username=@1ce37787734bc8070d670c8a6d244566&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,宽客俱乐部旗下美国大数据实验室，大数据研究应用。,24,0,DSJSYS,dashujushiyanshi,,,0,0,0,0,上海,浦东新区,,0,0,,0,gh_,,0
[],0,@3e5ce8c1a05e1b063ba80ae9d1b27c35,局座召忠,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670813758&username=@3e5ce8c1a05e1b063ba80ae9d1b27c35&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,著名军事专家张召忠在公众平台上进行内容发布的自媒体，包含视频、专栏和新节目的预告等。,24,0,JZSZ,juzuoshaozhong,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@947aa8248e5ef63330f62f8a3f7c8b03,高数网,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670813824&username=@947aa8248e5ef63330f62f8a3f7c8b03&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,数学知识、数学文化、大学生活及周边八卦。关注高数网，期末不挂科，智商不缺钙！,8,0,GSW,gaoshuwang,,,0,0,0,0,陕西,西安,,0,0,,0,gh_,,0
[],0,@0c3e47839166071e5357e228ba39a903,自然风之窗,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670813829&username=@0c3e47839166071e5357e228ba39a903&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,颂扬数学哲理，传播自然清风，,8,0,ZRFZC,ziranfengzhichuang,,,0,0,0,0,浙江,宁波,,0,0,,0,gh_,,0
[],0,@a3f9824ca1abeee392585cb520a52f57,机器学习blog,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670813996&username=@a3f9824ca1abeee392585cb520a52f57&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,分享机器学习与深度学习相关知识，享受其中乐趣,8,0,JQXXBLOG,jiqixuexiblog,,,0,0,0,0,上海,浦东新区,,0,0,,0,gh_,,0
[],0,@740882919cc7fcb95714ab4be3f1cdd6,R语言,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670815501&username=@740882919cc7fcb95714ab4be3f1cdd6&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,【R语言】公众号是数据人网专注分享和传播R语言知识的平台。,8,0,RYY,Ryuyan,,,0,0,0,0,广东,东莞,,0,0,,0,gh_,,0
[],0,@815ddda010c60763cffdc9cf7cc58918,统计学家,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670815536&username=@815ddda010c60763cffdc9cf7cc58918&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,统计学、人工智能、机器学习长期跟踪学习,8,0,TJXJ,tongjixuejia,,,0,0,0,0,湖北,武汉,,0,0,,0,gh_,,0
[],0,@3b93420ff9eff2252cf45d5115b8ca72,星空天文,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670816391&username=@3b93420ff9eff2252cf45d5115b8ca72&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,有一种学问让人心生谦卑,8,0,XKTW,xingkongtianwen,,,0,0,0,0,浙江,杭州,,0,0,,0,gh_,,0
[],0,@94a0e266c2c4a8b763998503088b8d85,现代科学报,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670816396&username=@94a0e266c2c4a8b763998503088b8d85&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,现代科学报官方科普数字媒体。内容覆盖联合国教科文组织公布的七大基础科学：物理科学、天文科学、数学科学、逻辑科学、化学科学、生命/物科学、地球科学；兼信息与计算机科学、医学科学、材料与工程等应用科学；另含科学技术史等。,8,0,XDKXB,xiandaikexuebao,,,0,0,0,0,陕西,西安,,0,0,,0,gh_,,0
[],0,@8b4b9460a6d99f1cf4cada1787285511,微言教育,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670818738&username=@8b4b9460a6d99f1cf4cada1787285511&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,发布教育资讯，提供教育服务，提示注意事项。,24,0,WYJY,weiyanjiaoyu,,,0,0,0,0,北京,西城,,0,0,,0,gh_,,0
[],0,@25012688b45930c58ac935b676f5a2a8,ARKie智能设计,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670818888&username=@25012688b45930c58ac935b676f5a2a8&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,ARKie是国内首款智能设计助手。,24,0,ARKIEZNSJ,ARKiezhinengsheji,,,0,0,0,0,上海,黄浦,,0,0,,0,gh_,,0
[],0,@e4df3dea2d6e40282f83b5306881887c,芥末堆看教育,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670820741&username=@e4df3dea2d6e40282f83b5306881887c&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,芥末堆是一个专注于教育产业信息挖掘与传递的行业内资讯服务媒体平台。 我们观察整个教育行业产业链上下游的动态发展，发现行业内具备创新与机遇的公司与产品，解读政府政策及市场变化，及时、高质地为业内各方提供深度价值信息。,24,0,GMDKJY,gaimoduikanjiaoyu,,,0,0,0,0,北京,石景山,,0,0,,0,gh_,,0
[],0,@6573701445d109c3dac0d63f6a4fe902,灯塔EDU,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670823388&username=@6573701445d109c3dac0d63f6a4fe902&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,关注教育，在线教育（包含留学语培，K12，职业教育，教育科技等）希望能为您带来不同的角度看教育。,8,0,DTEDU,dengtaEDU,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@cba4a1f9f492158576af0954c9aa3579,EBSCN新三板研究,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670824739&username=@cba4a1f9f492158576af0954c9aa3579&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,光大证券研究所新三板研究团队研究资讯发布平台,8,0,EBSCNXSBYJ,EBSCNxinsanbanyanjiu,,,0,0,0,0,上海,,,0,0,,0,gh_,,0
[],0,@7b2830f377a60cc60e39700363058a35,数学中国,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670825525&username=@7b2830f377a60cc60e39700363058a35&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,数学中国 (数学建模)-最专业的数学理论研究、建模实践平台.,8,0,SXZG,shuxuezhongguo,,,0,0,0,0,北京,东城,,0,0,,0,gh_,,0
[],0,@829a2c30db2c5eff190a75bb04cc2728,万门教育,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670826133&username=@829a2c30db2c5eff190a75bb04cc2728&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,中国第一所网络大学，由童哲校长创立，致力于降低中国教育的门槛。网罗全球学习资讯，发掘知识原始乐趣，成就自己的大学，就在万门大学！ www.wanmen.org,24,0,WMJY,wanmenjiaoyu,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@717a1f9eb901e94ae13dfb30da177918,算法与数学之美,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670828116&username=@717a1f9eb901e94ae13dfb30da177918&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,交流思想，分享知识，碰撞火花，有容乃大！,8,0,SFYSXZM,suanfayushuxuezhimei,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@ef119c75beade6607d888ff36191f546,Python开发者,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670828126&username=@ef119c75beade6607d888ff36191f546&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,人生苦短，我用 Python。「Python开发者」分享 Python 相关的技术文章、工具资源、精选课程、热点资讯等。,8,0,PYTHONKFZ,Pythonkaifazhe,,,0,0,0,0,上海,普陀,,0,0,,0,gh_,,0
[],0,@d27d7c3349373104a536ec3337d586c8,DT新纪元,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670828226&username=@d27d7c3349373104a536ec3337d586c8&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,数据技术时代，用数据拓展世界，带你从零开始数据技术。,8,0,DTXJY,DTxinjiyuan,,,0,0,0,0,上海,闵行,,0,0,,0,gh_,,0
[],0,@854a408634e511267b7dcdee63033988,中山大学中山眼科中心,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670828519&username=@854a408634e511267b7dcdee63033988&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,“挂号就诊”栏目提供预约挂号、当天挂号、特需门诊挂号等服务；“自助服务”栏目提供挂号及检查项目自助缴费服务。,24,0,ZSDXZSYKZX,zhongshandaxuezhongshanyankezhongxin,,,0,0,0,0,广东,广州,,0,0,,0,gh_,,0
[],0,@088bf4301057006ec8470313358a04e8,银河资本,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670828868&username=@088bf4301057006ec8470313358a04e8&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,树立企业形象，第一时间传递最新鲜的公司与产品信息，致力于成为您随身随时专属的资产管理服务平台！,24,0,YHZB,yinheziben,,,0,0,0,0,,,,0,0,,0,gh_,,0
[],0,@bbf36098079a5fe671ca7c6762d10e3d,五道口老实人报,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670830012&username=@bbf36098079a5fe671ca7c6762d10e3d&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,老实是福。用老实人的视角看世界。,8,0,WDKLSRB,wudaokoulaoshirenbao,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@456cfe151aabb9eb55888f328e43af45,防川,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670830025&username=@456cfe151aabb9eb55888f328e43af45&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,争取每周更新两次，试图解释这个我们听到的，看到的世界。,8,0,FC,fangchuan,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@31550026b13dd6722cb6b9645891c502,硅谷石乐志,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670830206&username=@31550026b13dd6722cb6b9645891c502&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,帕罗奥图计算机工程职业技术学院新闻快报，机器遗忘/人工智障/数据填埋/模式混淆等学科研究，白学/膜学/勃学/劝退学/炼丹学（调参学）动态发布，搬砖日常和领域前沿的段子化探索。 合作公众号：硅谷老实人报，讲述老实人和绿帽子的故事。,8,0,GGSYZ,guigushiyuezhi,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@f186428b40fbf2fb37feea0c77add6a9,硅谷密探,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670832395&username=@f186428b40fbf2fb37feea0c77add6a9&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,硅谷知名科技媒体，专注报道全球科技创新，链接中美创业者与投资人。,24,0,GGMT,guigumitan,,,0,0,0,0,California,Santa Clarita,,0,0,,0,gh_,,0
[],0,@8f600a4d3defb305d9f6ceb40070c266,高等数学,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670833805&username=@8f600a4d3defb305d9f6ceb40070c266&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,国内最好的纯公益性大学数学&amp;考研数学学习平台.,8,0,GDSX,gaodengshuxue,,,0,0,0,0,江西,南昌,,0,0,,0,gh_,,0
[],0,@747a5dde55711854d386f2eafa4fe101,面向对象,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670834638&username=@747a5dde55711854d386f2eafa4fe101&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,面向对象是一个 IT/互联网 行业的相亲交友平台。上线 13 个月，女生通过面向对象征友的脱单率超过 20%。如果你是 IT/互联网 领域的单身青年，或希望在这个领域找另一半，面向对象就是为你搭建的。,8,0,MXDX,mianxiangduixiang,,,0,0,0,0,北京,,,0,0,,0,gh_,,0
[],0,@01f2f9ae3be8fb49ac079ea333ffb2b8,技术微周刊,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670834643&username=@01f2f9ae3be8fb49ac079ea333ffb2b8&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,汇集每周重要 IT /互联网技术资讯和开发相关技术干货，就在「技术微周刊 」,8,0,JSWZK,jishuweizhoukan,,,0,0,0,0,上海,嘉定,,0,0,,0,gh_,,0
[],0,@9a4e6230f2b42fb127da1f81d9ea1a03,程序员的那些事,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670834648&username=@9a4e6230f2b42fb127da1f81d9ea1a03&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,最有影响力的程序员自媒体，关注程序员相关话题：IT技术、IT职场、在线课程、学习资源等。,8,0,CXYDNXS,chengxuyuandenaxieshi,,,0,0,0,0,北京,东城,,0,0,,0,gh_,,0
[],0,@6938515649a36805848d002661db8c51,算法爱好者,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670834653&username=@6938515649a36805848d002661db8c51&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,算法是程序员的内功！「算法爱好者」专注分享算法相关文章、工具资源和算法题，帮程序员修炼内功。,8,0,SFAHZ,suanfaaihaozhe,,,0,0,0,0,上海,嘉定,,0,0,,0,gh_,,0
[],0,@72871340671050b76c95a1039ac6624c,技术最前线,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670834658&username=@72871340671050b76c95a1039ac6624c&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,关注 IT 业界的新技术和新动态,8,0,JSZQX,jishuzuiqianxian,,,0,0,0,0,上海,嘉定,,0,0,,0,gh_,,0
[],0,@ab5b7cd047b7b77e6ec204595cc49cf9,艺恩数据,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670835074&username=@ab5b7cd047b7b77e6ec204595cc49cf9&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,艺恩官方数据发布平台。聚合泛娱乐数据资源，分享娱乐行业数据洞察及研究分析。,29,0,YESJ,yienshuju,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@8a6bd2c65a94ec69ec7124de88505c2a,哆嗒数学网,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670840041&username=@8a6bd2c65a94ec69ec7124de88505c2a&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,这里是数学爱好者之间分享数学经验、数学心得的数学文化家园。欢迎一切对数学具有浓厚兴趣或疑问的人们。在这里，你不必担心成为绝望的孤岛独思者。这里有千千万万的同伴，陪你一同在数学海洋里畅游。,24,0,DDSXW,duodashuxuewang,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@c57742c6e66ee2e96d862352677a7be0,创新工场学院,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670841521&username=@c57742c6e66ee2e96d862352677a7be0&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,人文积淀+前沿科技+商业管理,24,0,CXGCXY,chuangxingongchangxueyuan,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@7137d219cc132cc350496b740c78b973,募格学术,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670843494&username=@7137d219cc132cc350496b740c78b973&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,募格学术提供科研工作者关心的各类学术与生活相关资讯与信息，帮助科研工作者更好的发表英文学术文章，助力于中国学术之崛起。,24,0,MGXS,mugexueshu,,,0,0,0,0,陕西,西安,,0,0,,0,gh_,,0
[],0,@46b5587bf80d9514cf996a4ebdcae4f8,一块听听,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670851630&username=@46b5587bf80d9514cf996a4ebdcae4f8&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,知识改变命运,24,0,YKTT,yikuaitingting,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@c9dec41d8f55d76d1f7f26fa1243d65d,灵钧,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670853385&username=@c9dec41d8f55d76d1f7f26fa1243d65d&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,简书、知乎、豆瓣作者灵钧的专属公众号，所有系列的专属文章都会在这里被第一时间公布通知。,8,0,LJ,lingjun,,,0,0,0,0,北京,东城,,0,0,,0,gh_,,0
[],0,@d1f71650e3dd30ce4d4daa271edc91b6,美丽中国,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670855382&username=@d1f71650e3dd30ce4d4daa271edc91b6&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,美丽中国支教项目是北京立德未来助学公益基金会下设的非营利项目。每年招募、培训和支持优秀青年人才，输送到我国教育资源匮乏地区进行为期2年的支教服务，为中国教育均衡化发展探索新途径。,24,0,MLZG,meilizhongguo,,,0,0,0,0,北京,,,0,0,,0,gh_,,0
[],0,@8d457b4c65371e04b6aa1ce983798cbc,叮当快药,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670855585&username=@8d457b4c65371e04b6aa1ce983798cbc&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,叮当快药科技集团是中国最大的自营式医药新零售企业，通过移动互联网变革传统的线上线下一体化的医药新零售模式。拥有叮当快药平台和叮当智慧药房两大业务板块，提供7*24h、28分钟送药到家、24h专业药师指导等极致健康服务，手机买药就上叮当快药。,24,0,DDKY,dingdangkuaiyao,,,0,0,0,0,北京,东城,,0,0,,0,gh_,,0
[],0,@f0ff74a05775910dbabd8562940b2f7a,文艺数学君,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670864235&username=@f0ff74a05775910dbabd8562940b2f7a&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,换种姿势学数学——纯原创的干货只愿和你分享,8,0,WYSXJ,wenyishuxuejun,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@44a35ddf5fb7ee1669bc8fe18e7ae1ab,Python之美,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670868148&username=@44a35ddf5fb7ee1669bc8fe18e7ae1ab&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,《Python web开发实战》作者的公众号。发现Python之美，主要包含Web开发、Python进阶、架构设计、Python开发招聘信息等方面内容。 不接任何形式的广告，请绕行！,8,0,PYTHONZM,Pythonzhimei,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
